256,64,256,256,0,256,128,64,256,256,256,128,64,128,128,64,128,256,128,128,64,64,128,64,64,128,64,128,256,128,128,256,64,128,128,128,256,64,128,128,256,64,64,64,256,64,128,128,256,256,128,128,64,128,128,128,64,256,128,256,256,128,256,128
128,128,64,64,64,64,64,128,128,128,128,256,64,256,64,64,256,256,256,64,64,128,128,128,128,128,64,64,0,128,64,256,256,64,256,256,128,256,128,64,128,64,64,64,128,128,64,256,64,128,128,256,256,256,256,256,64,256,64,256,128,128,256,64
128,64,128,64,128,256,256,256,256,64,64,256,64,128,64,128,256,64,256,128,256,256,256,64,64,64,64,128,64,256,64,64,64,64,256,64,64,128,64,128,64,256,128,128,128,256,64,128,256,64,128,256,64,128,64,128,64,64,128,256,64,256,64,64
256,128,128,64,64,256,256,64,256,256,64,128,64,128,64,256,64,256,256,128,64,128,64,128,64,64,64,128,64,64,64,128,64,64,64,128,64,256,256,64,64,64,64,64,64,64,256,128,64,256,64,256,128,64,128,64,64,64,64,128,256,64,64,64
256,64,256,64,256,64,256,64,64,256,64,256,64,64,64,64,128,64,64,128,64,128,64,128,256,64,128,256,64,128,256,256,64,64,128,64,128,128,64,256,128,128,128,64,64,64,64,64,256,256,256,256,64,128,64,128,64,64,128,128,256,64,64,256
64,128,64,64,128,128,64,64,64,256,64,64,256,128,64,128,128,64,256,64,64,128,64,128,64,256,256,256,128,64,128,256,128,256,64,256,128,128,128,128,128,256,64,128,64,128,64,64,128,128,256,64,256,128,64,128,128,128,256,256,64,64,64,64
64,128,256,128,128,256,256,256,64,256,64,256,256,64,64,256,256,64,256,256,128,64,128,128,128,128,64,256,256,128,256,128,128,64,64,256,64,256,128,128,128,64,64,256,256,64,64,256,128,128,128,128,128,256,256,64,64,64,128,128,128,128,64,256
128,128,128,256,64,256,256,256,128,64,64,256,64,256,128,128,256,256,128,128,128,64,256,64,256,256,64,256,64,64,128,128,256,64,64,128,256,64,64,64,64,256,128,64,64,64,256,256,64,64,256,256,64,128,128,256,64,64,128,128,64,256,256,256
64,256,64,256,256,128,128,256,256,256,64,256,64,64,256,128,64,128,256,64,64,64,128,128,64,64,128,64,64,64,256,64,64,128,256,64,64,256,128,256,64,64,64,256,256,64,256,256,64,128,64,64,256,64,128,128,256,64,128,128,64,128,64,256
128,64,256,64,64,128,64,64,64,256,64,64,128,128,64,256,256,256,256,64,64,128,256,256,256,64,256,64,128,256,256,256,128,64,128,256,256,64,256,256,64,128,128,256,64,64,128,128,256,64,128,256,128,128,64,128,64,128,64,256,64,128,256,64
64,64,256,256,128,256,256,128,256,256,256,64,128,64,64,64,128,64,128,256,128,256,64,64,64,64,256,128,64,64,64,256,256,64,256,256,256,128,64,128,256,128,64,128,128,256,256,128,256,128,128,64,64,64,64,64,64,64,64,64,128,64,256,64
128,128,256,256,128,64,128,256,128,64,64,128,64,64,256,64,256,128,256,128,64,64,128,256,128,256,128,256,64,64,64,256,128,128,128,256,256,64,128,64,64,256,256,256,256,128,128,128,128,128,64,256,128,128,64,64,64,256,64,64,64,128,256,256
64,128,64,64,64,256,256,64,128,256,128,128,128,128,64,64,128,64,256,64,64,64,64,64,64,256,64,64,64,128,256,256,128,128,64,64,128,64,128,64,256,256,64,64,64,128,128,64,128,64,256,256,64,128,128,128,64,128,64,64,256,256,128,128
128,256,128,64,256,128,256,128,128,128,128,256,64,128,128,128,256,64,128,128,64,128,64,64,64,64,256,128,256,128,128,256,64,64,256,64,64,256,64,128,256,256,128,64,64,128,128,128,128,64,64,128,128,256,256,256,256,256,64,64,256,64,256,64
128,64,64,128,128,256,256,64,128,256,256,256,64,256,64,128,64,256,128,64,64,64,64,64,128,64,256,128,256,128,128,128,128,128,128,128,64,256,256,64,256,256,64,64,128,64,64,256,64,64,128,64,64,64,128,128,64,128,128,128,64,64,128,128
128,256,128,256,128,64,64,128,256,64,128,64,64,128,128,128,64,64,128,128,64,64,64,256,64,256,256,64,128,256,128,256,128,64,64,256,128,128,256,64,128,256,64,256,128,256,64,128,128,128,256,64,128,256,256,256,64,256,128,256,128,64,128,256
128,256,64,256,128,64,64,256,256,128,64,128,64,128,256,64,128,64,256,64,64,128,256,256,128,256,256,128,128,256,128,256,256,64,64,64,256,256,64,128,64,256,128,256,64,64,64,256,64,256,64,64,128,128,128,128,256,128,128,256,128,64,64,128
256,128,256,128,128,256,64,128,128,64,128,128,128,64,64,128,128,64,64,256,256,64,64,256,64,128,64,64,256,64,128,64,128,64,128,64,64,256,256,64,128,256,64,128,256,256,128,128,256,64,128,64,256,256,64,128,128,128,256,256,64,128,128,256
128,128,64,64,128,128,64,64,256,128,128,128,128,256,64,128,128,64,64,128,128,64,256,256,64,64,128,64,64,128,256,256,64,64,256,64,256,128,64,64,256,64,256,64,128,64,64,128,128,256,256,64,128,64,64,128,256,64,128,64,128,128,128,64
128,128,64,64,256,256,128,0,128,64,256,64,64,128,256,128,128,256,64,256,128,64,256,128,64,64,128,64,64,256,64,256,256,64,128,256,64,256,256,128,64,128,256,256,64,64,128,64,64,64,64,64,64,128,128,64,256,128,256,128,256,256,256,128
128,256,256,64,128,64,128,128,64,128,64,256,256,128,128,256,256,64,128,64,64,64,64,256,256,64,64,128,64,128,64,128,128,128,128,128,64,256,128,256,256,256,128,256,64,256,64,64,256,256,128,256,64,128,64,256,128,128,256,64,64,64,64,64
64,128,256,64,64,256,128,256,256,256,256,128,128,64,128,256,128,256,128,128,128,128,64,128,256,256,256,128,64,64,64,128,64,256,256,256,64,128,64,256,64,128,64,64,64,64,64,64,128,256,128,64,64,64,256,128,256,256,256,256,64,128,128,64
256,256,128,128,64,128,64,128,256,64,64,64,64,64,64,64,256,256,256,256,128,128,128,128,256,128,256,64,128,64,256,256,64,256,128,128,64,256,256,128,64,128,256,64,128,64,256,64,256,128,256,64,128,128,64,128,128,64,128,128,256,256,64,256
128,64,256,128,128,256,64,128,64,64,128,64,64,256,128,128,128,64,256,64,64,128,64,256,128,256,64,128,128,64,64,64,64,128,256,64,128,64,128,128,256,256,256,128,64,128,64,64,256,64,128,64,128,64,256,128,64,256,128,256,64,256,128,64
256,256,64,128,128,64,128,128,256,256,64,64,64,256,128,128,128,64,64,64,64,256,64,64,128,128,64,64,128,256,256,64,128,256,256,64,128,256,64,64,64,128,64,64,64,256,256,256,256,128,128,256,256,256,128,128,64,64,256,64,64,256,64,256
256,128,64,128,256,128,128,64,64,128,64,64,128,64,64,128,256,64,64,128,64,128,64,256,64,128,256,128,256,64,64,256,256,64,64,128,64,256,128,64,64,64,64,64,256,256,256,128,64,64,64,256,128,128,128,64,256,64,64,128,128,64,64,64
256,64,256,64,64,256,64,256,64,256,64,64,64,128,128,64,256,128,256,64,64,256,128,256,256,64,128,128,64,256,64,128,64,256,128,64,128,128,64,128,128,256,128,64,64,256,64,64,128,256,128,64,128,128,128,128,64,128,128,64,128,64,64,128
256,64,64,64,64,128,128,256,64,128,128,128,128,256,64,64,256,128,128,64,64,64,64,256,64,128,256,256,256,64,256,64,256,128,128,128,128,64,128,256,64,256,64,256,64,64,128,64,128,256,128,128,64,64,64,64,64,128,128,64,128,256,256,128
128,256,64,64,256,256,256,64,64,64,64,64,256,128,64,128,256,64,64,128,256,64,128,256,128,64,128,256,128,128,64,128,256,128,256,64,256,256,128,64,128,128,64,128,64,64,64,64,64,64,256,128,128,128,128,64,128,64,128,256,64,256,256,64
256,256,256,64,64,128,64,128,128,64,128,128,64,256,128,256,256,64,256,128,128,64,64,256,64,256,128,64,256,128,128,128,128,64,256,128,64,128,256,128,256,64,64,64,64,64,64,128,64,256,64,256,64,64,64,64,128,64,64,128,64,64,256,64
64,128,256,64,64,256,64,64,64,64,256,128,64,128,128,64,64,64,64,256,256,256,128,256,256,128,128,128,256,64,128,256,64,128,64,256,128,128,128,128,128,256,256,64,256,256,64,128,256,256,128,256,256,256,256,128,128,128,64,256,128,256,128,64
128,128,64,256,256,128,64,256,256,256,64,128,64,128,128,128,128,128,128,128,256,128,64,256,128,256,256,64,128,64,128,256,64,128,128,64,256,128,64,256,256,64,64,128,64,64,256,128,256,64,64,128,128,256,64,128,128,64,128,64,64,256,128,128
128,256,256,256,64,128,256,256,256,256,128,64,128,128,256,64,64,256,64,256,128,256,128,64,64,128,256,64,64,256,256,128,64,128,256,128,64,64,256,128,128,256,128,64,64,64,64,128,64,64,128,128,256,256,128,128,128,256,128,256,256,64,64,256
64,128,128,256,64,128,256,64,128,256,256,128,256,128,64,64,64,256,256,128,128,64,128,128,256,64,64,64,256,64,64,128,64,128,128,64,128,64,128,128,64,128,64,64,128,128,64,128,64,256,64,128,256,256,128,256,128,256,64,128,256,256,64,64
128,256,64,64,128,128,256,128,256,128,128,128,128,256,64,256,256,256,128,64,128,64,64,128,128,256,256,64,128,128,256,128,128,64,64,256,128,256,256,256,64,256,256,256,64,128,256,64,64,128,128,64,64,256,256,256,64,128,64,64,128,64,128,64
128,64,64,128,64,64,64,64,256,128,256,64,128,64,128,256,64,64,64,64,64,256,256,256,64,256,256,128,128,128,128,64,64,128,64,256,256,64,64,256,64,128,64,256,64,64,64,128,64,128,64,64,128,128,64,256,128,64,64,64,128,64,256,128
256,256,128,256,64,256,64,256,128,128,256,128,128,128,128,64,256,64,128,128,64,256,256,256,128,128,64,64,256,128,64,64,64,128,64,128,64,64,128,256,128,64,256,256,64,128,64,128,64,256,128,256,128,64,64,64,256,64,64,128,64,128,128,64
64,128,128,128,128,64,128,256,128,256,128,64,128,256,256,128,64,64,128,256,128,64,64,256,64,128,128,64,64,128,128,128,64,128,128,128,64,128,64,256,256,128,64,256,128,64,128,64,64,64,256,64,128,128,64,256,256,128,128,64,128,128,256,128
